"group","metric","site_name","reporting_area","Ii","Z.Ii","p","p_fdr_metric","sig_p05","sig_fdr05","cluster","site_number","p450","sod","shell","length","height","width","weight_change","weight_initial","weight_final","ci1","ci2","ci3","ibr_bio","ibr_morph","ibr_combined","chlordane_index","ddt_index","hch_index","heavy_metal_index","nutrient_metal_index","total_metal_index","pah_lmw_index","pah_hmw_index","pah_add_index","total_pah_index","pbde_index","pcb_index","pesticide_index","total_con_index","z_alpha_chlordane","z_beta_chlordane","z_trans_nonachlor","z_opDDD","z_opDDT","z_ppDDD","z_ppDDT","z_ppDDE","z_alpha_hexachlorocyclohexane","z_beta_hexachlorocyclohexane","z_gamma_hexachlorocyclohexane","z_arsenic","z_cadmium","z_mercury","z_copper","z_lead","z_zinc","z_acenaphthene","z_acenaphthylene","z_C1.dibenzothiophenes","z_C1.fluorenes","z_C1.naphthalenes","z_C1.phenanthrenes_anthracenes","z_C2.dibenzothiophenes","z_C2.fluorenes","z_C2.naphthalenes","z_C2.phenanthrenes_anthracenes","z_C3.dibenzothiophenes","z_C3.fluorenes","z_C3.naphthalenes","z_C3.phenanthrenes_anthracenes","z_C4.dibenzothiophenes","z_C4.naphthalenes","z_C4.phenanthrenes_anthracenes","z_dibenzothiophene","z_fluorene","z_naphthalene","z_phenanthrene","z_benz_a_anthracene","z_benzo_a_pyrene","z_benzo_b_fluoranthene","z_benzo_e_pyrene","z_benzo_ghi_perylene","z_benzo_k_fluoranthene","z_C1.benzanthracenes_chrysenes","z_C1.fluoranthenes_pyrenes","z_C2.benzanthracenes_chrysenes","z_C2.fluoranthenes_pyrenes","z_C3.benzanthracenes_chrysenes","z_C3.fluoranthenes_pyrenes","z_C4.benzanthracenes_chrysenes","z_C4.fluoranthenes_pyrenes","z_chrysene","z_dibenz_ah_anthracene","z_fluoranthene","z_indeno_123cd_pyrene","z_perylene","z_pyrene","z_1.methylnaphthalene","z_1.methylphenanthrene","z_1_7.dimethylphenanthrene","z_2.methylnaphthalene","z_235.trimethylnaphthalene","z_26.dimethylnaphthalene","z_3.methylphenanthrene","z_9.methylphenanthrene","z_retene","z_BDE100","z_BDE047","z_BDE099","z_PCB101","z_PCB105","z_PCB110","z_PCB118","z_PCB128","z_PCB138","z_PCB149","z_PCB151","z_PCB153","z_PCB156","z_PCB158","z_PCB017","z_PCB170","z_PCB177","z_PCB018","z_PCB180","z_PCB183","z_PCB187","z_PCB028","z_PCB031","z_PCB033","z_PCB044","z_PCB049","z_PCB052","z_PCB066","z_PCB070","z_PCB074","z_PCB087","z_PCB095","z_PCB099","z_dieldrin","z_mirex","z_arsenic.1","z_cadmium.1","z_mercury.1","z_copper.1","z_lead.1","z_zinc.1"
"conditions","ci2","Fidalgo Bay Aq Reserve, Weaverling Spit","7",0.253404281500278,0.906259357115693,0.364798592145271,0.774037041797848,FALSE,FALSE,"NS","63",0.55001603,0.085373305,0.329160282,-0.056142922,-0.126719096,-0.198796155,-0.230041099,-0.245518142,-0.287481752,0.151416283,0.016668083,-0.063755969,1.184873185,0.940859554,2.125732739,0,5.668563224,0,8.786569989,1.839435431,10.62600542,14.28027157,8.216801955,3.024586721,25.52166025,0,24.96413001,0,66.7803589,-0.40381852,-0.336594759,-0.406375009,1.351752787,-0.229593899,1.500731115,-0.383102158,0.525541096,-0.149905073,-0.444459571,-0.115470054,0.010861425,-0.785201802,0.693005802,0.700415189,-0.335214356,-0.330504013,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.155433567,0.618105636,0.087508998,0.682199319,0.104914597,1.937869679,0.297112862,0.299101219,0.404734862,2.046007925,0.132998715,0.684109884,-0.185435908,-0.216105622,-0.375148115,-0.175186351,-0.278107472,-0.302027749,-0.288073531,-0.239325265,-0.410055899,-0.32259671,-0.146694991,-0.210463553,0.388279059,0.051448812,1.172480322,0.446074436,2.196289179,0.25224981,-0.237525482,-0.283220912,-0.222907764,-0.359927918,-0.389083926,-0.234296855,-0.191452626,-0.399678273,-0.109494202,-0.397009614,-0.181678694,-0.239741722,-0.14237513,-0.301703671,-0.882516496,-0.22868603,-0.770030137,-0.605705551,-0.67792727,-1.335471913,0.966714962,1.602530584,-0.474532547,1.065191873,-1.276108715,-0.325643257,0.573758062,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.439526222,1.336875247,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,0.010861425,-0.785201802,0.693005802,0.700415189,-0.335214356,-0.330504013
"conditions","ci2","Filucy Bay","13",0.181582698150701,0.463494538154314,0.643009928929282,0.897787447938997,FALSE,FALSE,"NS","59",2.358743922,-1.786012207,0.485818516,0.002753603,-0.156528331,-0.289880467,-0.332662472,-0.220531425,0.00458797,0.110758489,-0.110815828,-0.349789691,4.153802698,1.426755723,5.580558421,0,0.82242714,0,9.170008679,1.250617512,10.42062619,1.381658221,0.33148792,2.469810684,4.182956825,0,16.81732844,0,32.2433386,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.479647631,-0.149905073,-0.444459571,-0.115470054,-0.211304082,-0.533534558,1.10594623,-0.379951253,-0.370643035,-0.538936227,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,-1.191647781,-0.328229801,-0.490803088,-0.531040676,-0.024445773,-0.541701138,-0.533631239,-0.537699649,-0.640804123,-0.185435908,-0.216105622,-0.375148115,-0.25751788,-0.312170078,-0.302027749,-0.331127999,-0.362598028,-0.410055899,-0.34233786,-0.352651098,-0.312907455,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.316935932,-0.283220912,-0.286555824,-0.359927918,-0.389083926,-0.289468078,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.298161429,-0.301703671,-0.691770856,-0.22868603,-0.770030137,-0.605705551,0.190385647,0.234987218,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.025649457,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.235234538,-0.500898343,-0.286546897,0.276168241,-0.015156077,0.459756441,0.170234637,-0.648232377,-0.421261862,0.413996722,0.44985373,0.452658149,-0.263493966,-0.634168596,0.167603661,0.800840175,-0.510352985,-0.115470054,-0.211304082,-0.533534558,1.10594623,-0.379951253,-0.370643035,-0.538936227
"conditions","ci2","Friday Harbor","7",-0.046493820940946,-0.187832605677048,0.851007875027486,0.929787372547815,FALSE,FALSE,"NS","61",1.366464946,-5.030476619,0.292662994,-0.049254821,-0.186994867,-0.212712473,-0.509455714,-0.438053218,-0.314343704,-0.060711759,-0.071026057,-0.358218195,6.834200409,1.276234662,8.110435071,0,0.639665553,0,7.411514015,1.770621602,9.182135617,6.073490924,2.379780714,3.697571174,12.15084281,0,20.34464668,0,42.31729066,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.662409217,-0.149905073,-0.444459571,-0.115470054,2.084406155,0.473134419,0.280065374,0.163110387,-0.627500962,1.336953696,-0.118647078,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.160269708,-0.364053743,-0.245283566,0.146814433,-0.152630721,-0.490803088,-0.347006556,-0.224736767,-0.359694215,-0.533631239,-0.283296821,-0.527240066,-0.185435908,-0.136655026,1.835278529,-0.101371877,-0.166523074,-0.195855877,-0.19413651,-0.230520067,-0.410055899,-0.188356891,-0.27382839,-0.163181753,-0.394223166,-0.246681722,-0.550833887,-0.31158586,-0.346068858,-0.395481464,-0.216349361,-0.283220912,-0.087125236,-0.359927918,-0.142876224,-0.050392781,-0.191452626,-0.130963973,-0.158638817,-0.397009614,-0.181678694,-0.239741722,-0.108508544,-0.111050258,-0.653621728,-0.22868603,-0.770030137,-0.605705551,-0.870885696,-1.335471913,0.650622876,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,0.523545863,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.115216916,-0.500898343,-0.286546897,-0.696907777,-0.242497226,-0.033622888,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,2.084406155,0.473134419,0.280065374,0.163110387,-0.627500962,1.336953696
"conditions","ci2","Gig Harbor Boat Launch","11",-0.35192246578651,-0.368633456459525,0.712400954537386,0.929787372547815,FALSE,FALSE,"NS","58",0.729625331,0.246476235,0.662522233,-0.102023189,-0.123075664,-0.079689361,-0.447224199,-0.277605185,0.053787256,-0.142686792,-0.168362251,-0.141894504,1.659022759,1.422542913,3.081565671,0,1.035648991,0,7.898132251,2.437937698,10.33606995,2.78210724,3.727344365,3.170756869,9.680208474,0,21.76587189,0,42.81779931,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.26642578,-0.149905073,-0.444459571,-0.115470054,-0.35941442,0.053689012,0.273183034,-0.182299844,1.250219052,-0.226287907,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.232811821,-0.364053743,-0.182095104,-1.191647781,-0.21701705,-0.490803088,-0.162972437,0.114217224,-0.350593869,-0.533631239,-0.371181434,-0.451530694,-0.185435908,-0.126723701,-0.375148115,-0.189381442,-0.225251704,-0.150056246,-0.17848034,-0.186494081,0.209988303,-0.109392292,-0.222975031,-0.22097062,-0.204053303,-0.260878414,-0.550833887,-0.253483076,-0.346068858,-0.395481464,-0.147526971,-0.283220912,-0.208763751,0.147688638,-0.142876224,-0.188320837,-0.191452626,-0.178384144,-0.286414815,-0.397009614,-0.181678694,-0.239741722,-0.19317501,-0.301703671,-0.729919984,-0.22868603,-0.770030137,-0.605705551,0.769260925,0.409482677,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.748848442,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.055208106,1.110903256,-0.286546897,1.202907306,-0.015156077,0.295296665,0.255351955,-0.648232377,-0.421261862,0.471602945,0.778694175,0.566201163,-0.263493966,-0.634168596,0.70345906,1.128031686,-0.510352985,-0.115470054,-0.35941442,0.053689012,0.273183034,-0.182299844,1.250219052,-0.226287907
"conditions","ci2","Hood Canal Holly","12",-0.00582551824449706,-0.208775837106644,0.834623234868265,0.929787372547815,FALSE,FALSE,"NS","29",-0.944824568,-10.03953782,0.152765787,0.016668348,-0.027560258,-0.048902429,-0.022675043,0.00728538,0.073043032,0.036923337,-0.02886221,-0.072077722,11.36563883,0.42132461,11.78696344,0,0,0,4.383534424,1.673693635,6.057228059,2.845569566,0.045875216,5.735440409,8.626885191,0,15.30555999,0,29.98967324,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-1.30207477,-0.149905073,-0.444459571,-0.115470054,0.158971763,1.983137886,-0.793579737,-0.259057673,-1.513217949,-0.799476494,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.365805694,-0.364053743,-0.460124335,0.682199319,-0.441198543,-0.490803088,-0.531040676,-0.224736767,-0.687306677,-0.533631239,-0.368868681,-0.814935679,-0.185435908,-0.216105622,-0.375148115,-0.285908062,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.362816023,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.371993845,-0.283220912,-0.316399692,-0.359927918,-0.389083926,-0.326248892,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,3.318430275,-0.396374531,-0.301703671,-1.18770952,-0.22868603,-0.770030137,-0.605705551,-0.967364909,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,-0.015156077,-1.458940947,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,0.158971763,1.983137886,-0.793579737,-0.259057673,-1.513217949,-0.799476494
"conditions","ci2","Jamestown","6",0.0854554898184486,0.474370333639478,0.635235844364235,0.897787447938997,FALSE,FALSE,"NS","2",0.588332509,-0.489410414,-0.089962561,-0.049391482,-0.106287387,-0.082354432,-0.228923781,-0.227163107,-0.229732019,0.008861546,-0.000995162,-0.082917875,1.16266449,0.715249122,1.877913612,0,0,0,7.739782859,1.345817222,9.085600081,2.277632043,0.040423786,2.139119284,4.457175113,0,24.03857658,0,37.58135177,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-1.30207477,-0.149905073,-0.444459571,-0.115470054,-0.211304082,-0.617423639,-0.408168672,-0.028784186,-0.875501718,-0.955800654,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.344043061,-0.364053743,-0.460124335,-0.031647195,-0.351643012,-0.490803088,-0.531040676,-0.009038773,-0.599943354,-0.533631239,-0.283296821,-0.788437399,-0.185435908,-0.216105622,-0.375148115,-0.271712971,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.362816023,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.368817427,-0.283220912,-0.307771844,-0.359927918,-0.389083926,-0.326248892,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,-1.149560392,-0.22868603,-0.770030137,-0.605705551,-0.838725959,0.060491759,0.84818043,1.340964112,-0.474532547,0.97863782,-0.639693608,-0.325643257,0.448227564,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,1.795463613,-0.500898343,-0.286546897,-0.696907777,0.969988903,1.282055321,1.10652514,-0.648232377,-0.421261862,-0.046853061,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,-0.510352985,-0.115470054,-0.211304082,-0.617423639,-0.408168672,-0.028784186,-0.875501718,-0.955800654
"conditions","ci2","Kingston Marina","10",-0.814903875836488,-1.2054076711473,0.22804596153802,0.774037041797848,FALSE,FALSE,"NS","36",1.275955679,-1.520007178,0.415800518,0.004925799,-0.03483373,-0.114458822,-0.246134674,-0.099570943,0.191906735,-0.101819763,-0.145403299,-0.261001157,2.795962857,0.976987948,3.772950805,0,0.883347669,0,10.49679076,1.59646523,12.09325599,1.302350026,0.778271513,2.826775496,4.907397035,0.725741309,9.083836439,0,27.69357844,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.418727102,-0.149905073,-0.444459571,-0.115470054,-1.322131616,-0.701312721,1.154122613,-0.617900523,-0.627500962,-0.903692601,-0.229236898,-0.160755402,-0.234492818,-0.283694536,0.100719548,-0.28600937,-0.364053743,-0.232645874,-1.191647781,-0.287256682,-0.490803088,-0.33780485,-0.224736767,-0.459798023,-0.533631239,-0.357304917,-0.602949438,-0.185435908,-0.216105622,-0.375148115,-0.229127698,-0.272234609,-0.302027749,-0.288073531,-0.293917489,-0.410055899,-0.29890733,-0.317053746,-0.273505955,-0.546982565,-0.311986506,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.258267797,-0.359927918,-0.389083926,-0.252687263,-0.191452626,0.453884796,-0.43384866,0.297935401,-0.181678694,-0.239741722,-0.250748208,-0.301703671,-0.80621824,-0.22868603,-0.044288829,-0.605705551,-0.420649369,0.234987218,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.176846258,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,0.229831288,-2.137006803,-1.458940947,0.170234637,-0.648232377,-0.421261862,-0.334884176,-0.799739964,0.452658149,-0.263493966,-0.634168596,-0.144978655,-0.133992714,-0.510352985,-0.115470054,-1.322131616,-0.701312721,1.154122613,-0.617900523,-0.627500962,-0.903692601
"conditions","ci2","Kitsap St Boat Launch","10",0.289310584605152,1.07867497820241,0.280732643866089,0.774037041797848,FALSE,FALSE,"NS","25",0.065089936,-0.446396215,0.456569309,0.037134878,-0.044162944,0.003685603,-0.08678315,-0.099932945,-0.135648131,-0.083597005,0.01420543,-0.198087321,2.039761337,0.986939697,3.026701034,0,4.224805176,3.270551557,7.536081506,5.501809983,13.03789149,12.56911698,8.099808123,6.540335619,27.20926072,4.562570309,73.72371161,0,126.0287909,-0.40381852,-0.336594759,-0.406375009,0.92558131,-0.229593899,0.513604808,-0.383102158,0.495080831,-0.149905073,2.826091986,-0.115470054,1.343854466,-0.281867314,0.390182822,0.853930847,2.308650852,1.441169802,-0.071251441,-0.160755402,0.067123295,0.184139462,-0.315388755,-0.029693905,0.150410693,0.55089105,0.682199319,-0.480415671,0.195560955,0.910559926,-0.224736767,0.677745247,0.300957902,0.433656601,0.930165343,-0.185435908,-0.060041951,-0.375148115,-0.126923041,-0.131285896,-0.05221158,0.017221787,-0.036805725,0.465300622,0.024847527,-0.044988272,-0.079125218,0.138875959,0.03725212,0.467488146,0.260145529,-0.346068858,0.302075293,-0.09458667,-0.283220912,-0.129557276,0.352250534,-0.135300602,-0.135448416,-0.191452626,0.074523432,0.627675021,-0.397009614,-0.181678694,0.234681211,-0.023842077,-0.001799425,0.529001243,-0.22868603,1.770064443,1.416770177,4.338991807,2.736088796,-0.574233955,-0.402812367,3.508769853,-0.377375669,3.352364786,4.048669152,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,3.976773312,0.595287401,3.094659069,3.987234949,3.658765828,0.969988903,0.679036142,0.766055866,2.016842595,3.151276898,2.603033194,2.488664492,2.553203906,3.923380492,2.699661641,3.159462972,3.605338841,-0.510352985,-0.115470054,1.343854466,-0.281867314,0.390182822,0.853930847,2.308650852,1.441169802
"conditions","ci2","Kopachuck State Park","13",0.0438814791235508,0.47577937038335,0.634231568411979,0.897787447938997,FALSE,FALSE,"NS","52",1.604886832,-1.601040319,0.354498188,-0.030153814,0.075752529,0.029972494,-0.178092176,-0.128498722,-0.017833792,-0.253822858,-0.04982814,-0.089559583,3.20592715,1.365398088,4.571325239,0,0.670125818,0,8.251370043,1.361164543,9.612534587,1.240546126,0.245672961,2.474785685,3.961004772,0,13.25082025,0,27.49448543,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,-0.631948953,-0.149905073,-0.444459571,-0.115470054,-0.951855771,0.389245338,0.3695358,-0.648603655,-0.915358983,-0.695260387,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.329534638,-0.364053743,-0.460124335,-1.191647781,-0.339936406,-0.490803088,-0.531040676,-0.055259772,-0.569002177,-0.533631239,-0.537699649,-0.697586152,-0.185435908,-0.216105622,-0.375148115,-0.280230026,-0.320979372,-0.302027749,-0.342870127,-0.362598028,-0.410055899,-0.352603258,-0.367907106,-0.321838462,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.338112053,-0.283220912,-0.293627831,-0.359927918,-0.389083926,-0.300962082,-0.191452626,-0.399678273,-0.453506506,-0.397009614,-0.181678694,-0.239741722,-0.310014734,-0.301703671,-0.920665624,-0.22868603,-0.770030137,-0.605705551,-0.581448057,-0.1140037,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-0.350414015,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,0.175225727,-0.500898343,-0.286546897,0.044483475,-0.318277609,0.076016963,-0.085117318,-0.648232377,-0.421261862,-0.277277953,-0.799739964,0.112029107,-0.263493966,-0.634168596,-0.278942505,-0.133992714,-0.510352985,-0.115470054,-0.951855771,0.389245338,0.3695358,-0.648603655,-0.915358983,-0.695260387
"conditions","ci2","Lions Park","10",-0.18867440359731,-1.46942873370843,0.14171653850459,0.774037041797848,FALSE,FALSE,"NS","37",1.490863958,-0.093000447,0.302846672,-0.152038503,0.026767913,-0.147827376,-0.562164172,-0.505942603,-0.393930574,-0.289281619,-0.055443137,-0.103129367,1.991224963,1.437853093,3.429078056,0,1.401172164,0,7.804731057,1.646367368,9.451098424,2.935148797,1.294272453,2.885116225,7.114537475,3.296422016,22.19833782,0,43.4615679,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,0.099097394,-0.149905073,-0.444459571,-0.115470054,-0.285359251,-0.030200069,0.169947927,-0.360761796,0.377787819,0.451116788,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.271500948,-0.364053743,-0.460124335,0.057583619,-0.234576958,-0.490803088,-0.531040676,-0.224736767,-0.332393177,-0.533631239,-0.338802893,-0.413676008,-0.185435908,-0.216105622,-0.375148115,-0.243322789,-0.278107472,-0.302027749,-0.272417361,-0.274546054,-0.410055899,-0.29101087,-0.28654173,-0.278759488,-0.281991771,-0.30488816,-0.550833887,-0.297641192,-0.346068858,-0.395481464,-0.269289662,-0.283220912,-0.265339804,-0.359927918,-0.389083926,-0.27107767,-0.191452626,-0.399678273,-0.286414815,-0.397009614,-0.181678694,-0.239741722,-0.257521525,-0.301703671,-0.729919984,-0.22868603,0.737278735,1.183407593,0.70494145,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,0.719920483,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,0.986918517,-0.286546897,1.249244259,0.13640469,-1.458940947,-1.617229051,-0.648232377,-0.421261862,0.356390499,-0.799739964,-0.966629525,-0.263493966,-0.634168596,0.658804443,0.941065108,-0.510352985,-0.115470054,-0.285359251,-0.030200069,0.169947927,-0.360761796,0.377787819,0.451116788
"conditions","ci2","Locust Beach","7",-0.122363475453759,-0.179592149479229,0.857472768282236,0.929787372547815,FALSE,FALSE,"NS","76",0.172608405,-0.907975912,0.175857792,0.038783908,-0.133353843,-0.057855432,-0.187476912,-0.241190353,-0.382906004,-0.035295612,0.054681449,-0.298991726,1.146924568,0.713345277,1.860269845,0,2.450692672,0,7.288590387,1.091049831,8.379640218,2.73826912,0.030596212,3.58878615,6.357651482,0,15.52144023,1.858901601,34.5683262,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,0.727338879,0.038176865,-0.149905073,-0.444459571,-0.115470054,0.455192438,-0.743257262,-0.318698246,-0.105542015,-0.277642752,-0.330504013,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.315026215,-0.364053743,-0.460124335,0.236045247,-0.322376498,-0.490803088,-0.531040676,-0.224736767,-0.559901831,-0.533631239,-0.341115646,-0.413676008,-0.185435908,-0.216105622,-0.375148115,-0.25751788,-0.348581828,-0.302027749,-0.382010552,-0.362598028,-0.410055899,-0.409457769,-0.426388469,-0.362816023,-0.546982565,-0.43123872,-0.550833887,-0.483570098,-0.346068858,-0.395481464,-0.371464442,-0.283220912,-0.297871035,-0.359927918,-0.389083926,-0.29636448,-0.191452626,-0.399678273,-0.69922958,-0.397009614,-0.181678694,-0.239741722,-0.396374531,-0.301703671,0.37640473,-0.22868603,-0.770030137,-0.605705551,-0.903045434,-1.335471913,-0.574233955,-0.402812367,-0.474532547,-0.377375669,-1.276108715,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,-0.696907777,0.13640469,-1.458940947,-1.617229051,-0.648232377,-0.421261862,-1.487008635,-0.799739964,-0.966629525,-0.263493966,-0.634168596,-1.12738022,-1.068825603,1.348548616,-0.115470054,0.455192438,-0.743257262,-0.318698246,-0.105542015,-0.277642752,-0.330504013
"conditions","ci2","Madrona Pont","10",-0.581745528902343,-1.68595266179057,0.091804917522142,0.774037041797848,FALSE,FALSE,"NS","28",1.636159375,-1.3928443,0.394495203,-0.013423331,-0.120660986,-0.170482175,-0.367014682,-0.274908645,-0.078027682,-0.062534055,-0.091878886,-0.338643127,3.029003674,1.298044017,4.327047692,0,1.309791371,0,6.587038565,3.08772696,9.674765525,2.728050368,1.368938272,2.880201763,6.977190403,0.753654436,22.17701154,0,40.89241328,-0.40381852,-0.336594759,-0.406375009,-0.447637892,-0.229593899,-0.540825564,-0.383102158,0.0077166,-0.149905073,-0.444459571,-0.115470054,0.973578621,-0.239922773,-0.146639734,-0.339653393,1.892363868,0.399008734,-0.229236898,-0.160755402,-0.234492818,-0.283694536,-0.315388755,-0.276337089,-0.364053743,-0.460124335,-0.031647195,-0.246283563,-0.490803088,-0.531040676,-0.224736767,-0.359694215,-0.533631239,-0.350366658,-0.470458037,-0.185435908,-0.216105622,-0.375148115,-0.249000825,-0.30218621,-0.302027749,-0.256761191,-0.248130462,-0.410055899,-0.27521795,-0.28654173,-0.289266555,-0.241463768,-0.300629152,-0.550833887,-0.286020635,-0.346068858,-0.395481464,-0.285171752,-0.283220912,-0.269583008,-0.359927918,-0.389083926,-0.266480068,-0.191452626,-0.399678273,-0.291329277,-0.397009614,-0.181678694,-0.239741722,-0.257521525,-0.301703671,-0.729919984,-0.22868603,-0.016375701,-0.605705551,0.769260925,-1.335471913,-0.574233955,-0.402812367,1.603712184,-0.377375669,0.575280686,-0.325643257,-0.556016418,-0.115470054,-0.162716982,-0.314942546,-0.115470054,-0.286085169,-1.324994538,-0.500898343,-0.286546897,1.202907306,-0.09093646,-1.458940947,-1.617229051,-0.648232377,-0.421261862,0.529209168,0.647157997,-0.966629525,-0.263493966,-0.634168596,0.614149827,1.081290041,-0.510352985,-0.115470054,0.973578621,-0.239922773,-0.146639734,-0.339653393,1.892363868,0.399008734
